Country;Country Code;Indicator Name;Indicator Code;Year;PPP
Estonia;EST;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.516739
Ethiopia;ETH;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;10.3494460596
Ethiopia;ETH;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;4.2817003463
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;0.819545
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.825529
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.989452
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.935952
Fiji;FJI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;0.706173879127
Micronesia, Fed. Sts.;FSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.818263611031
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;225.813274187
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;262.604709433
United Kingdom;GBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.658168
Ghana;GHA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.26583588123
Ghana;GHA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.285941310305
Equatorial Guinea;GNQ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;248.934295654
Greece;GRC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;0.693383
Grenada;GRD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;1.65096858194
Grenada;GRD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.81624606201
Guatemala;GTM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;2.19841687112
Honduras;HND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;2.6399245133
Croatia;HRV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;3.83975011883
Hungary;HUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;128.488476
Indonesia;IDN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;3512.75390625
Indonesia;IDN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;2351.78029829
India;IND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;18.386548996
India;IND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;16.1608352661
Iraq;IRQ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;428.957326981
Iraq;IRQ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;325.970683132
Iceland;ISL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;137.837033
Iceland;ISL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;72.101022
Israel;ISR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;3.981341
Israel;ISR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;3.42743
Italy;ITA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.783694
Jamaica;JAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;59.3343353271
Jordan;JOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.197659263166
Jordan;JOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.256396569394
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;105.519502
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;186.886354
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;139.516091
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;129.551955
Kazakhstan;KAZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;129.266642017
Kazakhstan;KAZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.0200168735281
Kazakhstan;KAZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;4.23542723789
Kazakhstan;KAZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;42.4290553821
Kenya;KEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;37.9786834717
Kyrgyz Republic;KGZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;4.24414591861
Kyrgyz Republic;KGZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;7.5191298378
Cambodia;KHM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;1437.77704935
Cambodia;KHM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;1094.47561304
Korea, Rep.;KOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;750.463803
Lao PDR;LAO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;2789.10864258
Lao PDR;LAO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;1398.39863307
Lao PDR;LAO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;1871.9215389
Lebanon;LBN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;183.336302743
Liberia;LBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;0.39367394109
Libya;LBY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.357101694799
St. Lucia;LCA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;1.74539762624
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;12.2378731176
Lithuania;LTU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;0.461162
Latvia;LVA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.482995
Macao SAR, China;MAC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;3.76233380605
Morocco;MAR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;3.67227602005
Morocco;MAR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;3.80325516018
Moldova;MDA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;5.55608701706
Moldova;MDA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;0.688828500039
Maldives;MDV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;3.15614843829
Maldives;MDV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;4.92282269218
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;8.88443
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.796268
Marshall Islands;MHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.884584746789
Marshall Islands;MHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.844050808046
North Macedonia;MKD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;18.7535676323
Mali;MLI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;218.570968628
Mali;MLI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;196.646814443
Mali;MLI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;169.356442506
Malta;MLT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;0.574488630293
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;8.64223334766
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;16.3890955649
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;72.5020146709
Montenegro;MNE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;0.369767596478
Mauritania;MRT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;12.0417060852
Malawi;MWI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;94.3312454224
Malaysia;MYS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.970554858268
Namibia;NAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;1.69686294456
Nigeria;NGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;7.51696850289
Norway;NOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;9.082606
Norway;NOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;9.077231
Nepal;NPL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;12.0599775054
Nauru;NRU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;0.998753796315
New Zealand;NZL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;1.441008
Oman;OMN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.142117380198
Pakistan;PAK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;8.91984562278
Panama;PAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.490247130136
Panama;PAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.52919692232
Panama;PAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.471895216248
Philippines;PHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;14.8088466965
Poland;POL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;1.803438
Puerto Rico;PRI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;0.652651237444
Portugal;PRT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.622647
Portugal;PRT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.626868
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;2534.37670898
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;313.896870551
West Bank and Gaza;PSE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;0.514397152779
Qatar;QAT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;1.04813867455
Romania;ROU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.296576829948
Romania;ROU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;0.000701943297856
Romania;ROU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;0.0619466693533
Russian Federation;RUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;20.998875
Russian Federation;RUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;7.301404
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;299.239135742
Saudi Arabia;SAU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.741051334041
Sudan;SDN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;3.37343001366
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;7.02084562524
San Marino;SMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;0.771439125292
Somalia;SOM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;8129.27143126
Small states;SST;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Suriname;SUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;2.57821440697
Slovak Republic;SVK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.501703
Slovak Republic;SVK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.355396
Slovenia;SVN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.197753
Sweden;SWE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;9.371542
Eswatini;SWZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;6.22840620948
Eswatini;SWZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;6.20559310913
Seychelles;SYC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;3.21503058697
Turks and Caicos Islands;TCA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;1.02448264362
Chad;TCD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;176.235991789
Chad;TCD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;160.561273842
Togo;TGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;210.000811362
Togo;TGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;212.733751355
Thailand;THA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;10.9978977826
Tajikistan;TJK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;2.2305700779
Tajikistan;TJK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;6.64722408242e-05
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;1.60342506581
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;1.63410950636
Timor-Leste;TLS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.393545297581
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;1.48512882709
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.764748764056
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.782353186142
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;2.37467717437
Tunisia;TUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.56890223743
Turkey;TUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;0.966176
Tanzania;TZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;496.869784665
Tanzania;TZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;121.677050293
Tanzania;TZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;298.85187569
Tanzania;TZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;276.018793474
Uganda;UGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;1296.6535488
Ukraine;UKR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;0.502692747103
United States;USA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;1.0
United States;USA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;1.0
St. Vincent and the Grenadines;VCT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.62314487574
Venezuela, RB;VEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;2.13578073804
Venezuela, RB;VEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;0.0120920571191
British Virgin Islands;VGB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;1.06877851486
Vanuatu;VUT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;90.1164015092
Samoa;WSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;1.66267368198
Samoa;WSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;1.35080383921
Samoa;WSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.62816171837
Kosovo;XKX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;0.332389838759
Kosovo;XKX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.340077292914
Kosovo;XKX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.360354073507
Zambia;ZMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;3.87882661819
Zambia;ZMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.99548200433
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;117.11607633
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;0.410849904666
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.19055260444e-07
Albania;ALB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;44.6389388822
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;2.21331596375
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.13274313076
Armenia;ARM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;137.903942682
Antigua and Barbuda;ATG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;1.75867662
Azerbaijan;AZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.153662793963
Azerbaijan;AZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.00127905904191
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;214.433868408
Burkina Faso;BFA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;207.936101461
Bulgaria;BGR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.678701287498
Bulgaria;BGR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;0.701074892101
Bulgaria;BGR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.596499287574
Bulgaria;BGR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.692689165026
Bahamas, The;BHS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.925280019723
Bosnia and Herzegovina;BIH;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.731969992806
Belize;BLZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;1.2732085067
Belize;BLZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.13700015333
Bermuda;BMU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.33027425741
Bolivia;BOL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;2.74894356728
Bolivia;BOL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;2.98091197014
Brazil;BRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.09983988779
Brunei Darussalam;BRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.646853625774
Bhutan;BTN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;6.56078436423
Bhutan;BTN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;12.8773903728
Botswana;BWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;2.80158191655
Canada;CAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;1.241965
Chile;CHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;349.680536
Chile;CHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;304.367804
